Image_Path,Class,Normalized_Class,Flavonoid,Phenolic,Tannin
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063718.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063721.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063726.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063728.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063751.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063802.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063805.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063808.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063812.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063823.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063825.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063829.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063831.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063835.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063838.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063841.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063845.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063849.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063851.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063854.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063856.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063900.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063904.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063907.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063923.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063926.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063928.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063930.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063936.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063939.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063941.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250411_063945.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140535.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140538.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140541.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140546.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140548.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140551.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140557.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140601.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140709.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140715.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140720.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140723.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140735.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140739.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140743.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140849.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140855.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140905.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140908.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140910.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140922.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140928.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_140933.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141055.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141102.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141107.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141110.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141118.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141122.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141124.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141126.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_141134.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143339.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143342.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143348.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143351.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143354.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143357.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143403.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143419.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143534.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143537.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143541.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143547.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143554.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143557.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143602.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143606.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143609.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143726.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143739.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143747.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143751.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143755.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143758.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143800.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143803.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143814.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143934.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143938.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143941.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143944.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_143958.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144003.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144009.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144015.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144028.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144147.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144151.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144156.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144159.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144203.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144206.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_144211.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182251.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182254.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182321.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182323.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182337.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182345.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182348.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182353.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182356.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182430.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182644.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182649.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182657.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182703.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182706.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182717.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182724.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182727.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182924.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182929.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182935.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182938.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182942.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182945.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182948.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182952.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_182955.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183132.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183139.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183142.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183145.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183148.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183153.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183157.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183200.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183227.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183407.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183413.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183421.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183427.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183431.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183438.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183445.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183537.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 4_\20250412_183543.jpg,Chitosan 4_,Chitosan_4,20.4,42.0,31.7
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102233.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102237.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102241.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102249.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102252.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102258.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102301.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102416.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102530.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102535.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102541.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102544.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102548.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102552.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102651.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102654.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102703.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102706.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102709.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102721.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102741.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102835.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102842.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102854.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102900.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102904.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102910.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_102919.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104401.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104404.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104406.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104409.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104412.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104415.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104422.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
